sourceJsPath,questionCount,targetQuestionUids,exam,solution,answer,renderStatus
archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js,8,archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|3|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|4|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|10|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|12|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|13|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|19|archive/exams/original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js|22_복성고_2학기_중간_고1_기출|20,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js,12,archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|2|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|5|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|7|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|9|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|11|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|14|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|17|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|18|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|19|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|20|archive/exams/original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js|22_순천여고_2학기_중간_고1_기출|23,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js,5,archive/exams/original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js|22_제일고_2학기_중간_고1_기출|6|archive/exams/original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js|22_제일고_2학기_중간_고1_기출|8|archive/exams/original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js|22_제일고_2학기_중간_고1_기출|12|archive/exams/original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js|22_제일고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js|22_제일고_2학기_중간_고1_기출|18,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js,11,archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|4|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|5|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|6|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|10|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|11|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|12|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|13|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|17|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|19|archive/exams/original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js|22_팔마고_2학기_중간_고1_기출|22,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js,8,archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|3|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|4|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|6|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|7|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|8|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|19|archive/exams/original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js|22_효천고_2학기_중간_고1_기출|22,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js,9,archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|7|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|8|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|9|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|10|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|14|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|18|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|19|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|20|archive/exams/original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js|23_강남여고_2학기_중간_고1_기출|23,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js,3,archive/exams/original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js|23_매산여고_2학기_중간_고1_기출|13|archive/exams/original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js|23_매산여고_2학기_중간_고1_기출|14|archive/exams/original/high/h1/2mid/23_매산여고_2학기_중간_고1_기출.js|23_매산여고_2학기_중간_고1_기출|18,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,7,archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|3|archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|4|archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|6|archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|12|archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|18|archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|19|archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|23,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js,3,archive/exams/original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js|23_팔마고_2학기_중간_고1_기출|2|archive/exams/original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js|23_팔마고_2학기_중간_고1_기출|4|archive/exams/original/high/h1/2mid/23_팔마고_2학기_중간_고1_기출.js|23_팔마고_2학기_중간_고1_기출|10,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js,4,archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js|24_금당고_2학기_중간_고1_기출|4|archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js|24_금당고_2학기_중간_고1_기출|6|archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js|24_금당고_2학기_중간_고1_기출|12|archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js|24_금당고_2학기_중간_고1_기출|21,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js,11,archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|10|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|11|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|12|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|13|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|14|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|15|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|17|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|18|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|21|archive/exams/original/high/h1/2mid/24_제일고_2학기_중간_고1_기출.js|24_제일고_2학기_중간_고1_기출|22,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,SOURCE_REVIEW_PENDING,NOT_TESTED
